article_id,article_name,target_group,category,supplier_name,brand,original_price,actual_price,article_url,image_url,article_index
ES121J0B1-K11,Trui - navy,MEN,PULLOVER,Trui,Esprit,6999,4699,https://www.zalando.nl/esprit-sweater-navy-es121j0b1-k11.html,https://img01.ztat.net/article/spp-media-p1/17101092c1b04bbb96d2427d72dfe8f2/de44634220dd41dc9102bbd9cc18cde9.jpg?imwidth=600&filter=packshot,921
OP421U04U-B11,ONLLINE X LONG - Trenchcoat - trench coat,WOMEN,COAT,ONLLINE X LONG,ONLY Petite,4999,4999,https://www.zalando.nl/only-petite-onlline-x-long-trenchcoat-trench-coat-op421u04u-b11.html,https://img01.ztat.net/article/spp-media-p1/9857921c039e4bd6b990098d6ed08761/7889031de01245319aacd2d6f593266b.jpg?imwidth=600&filter=packshot,922
MIG21A08H-A11,WIDE LEG TAILORED TROUSERS - Broek - champagne,WOMEN,TROUSER,WIDE LEG TAILORED TROUSERS,Missguided Tall,3599,3599,https://www.zalando.nl/missguided-tall-wide-leg-tailored-trousers-broek-champagne-mig21a08h-a11.html,https://img01.ztat.net/article/spp-media-p1/4bb4cf1deb46498d9c3a1c420c78c170/76590686f25c45c8a55f94c1187f4237.jpg?imwidth=600&filter=packshot,923
DOG81G003-Q11,FIJI SWIMSUIT - Badpak - black,WOMEN,ONE_PIECE_BEACHWEAR,FIJI SWIMSUIT,DORINA,2295,2295,https://www.zalando.nl/dorina-fiji-swimsuit-badpak-black-dog81g003-q11.html,https://img01.ztat.net/article/spp-media-p1/77b16d934f3a3eef84a8be9835129505/b17c6f8a922046a5b70cd0d4cbddb833.jpg?imwidth=600&filter=packshot,924
PIV29A00I-Q11,PMHIGHSKIN WEAR - Jeggings - black,WOMEN,TROUSER,PMHIGHSKIN WEAR,Pieces Maternity,2995,2995,https://www.zalando.nl/pieces-maternity-pmhighskin-wear-jeggings-black-piv29a00i-q11.html,https://img01.ztat.net/article/spp-media-p1/02525fa4a31f476a8e2b04952008b444/54dd80e548444e6d879068d3a4ec3ee0.jpg?imwidth=600&filter=packshot,925
KA321U02A-M11,PTILLA - Winterjas - grape leaf,WOMEN,COAT,PTILLA,Kaffe,9995,5997,https://www.zalando.nl/kaffe-bptilla-winterjas-grape-leaf-ka321u02a-m11.html,https://img01.ztat.net/article/spp-media-p1/a1edf6309d7249419c8b28be50a2530d/52b812a2707c41b691d2d072390b7369.jpg?imwidth=600&filter=packshot,926
NA884C047-H11,NMMZOKOL LONG - Zwemshorts - hot coral,KIDS,BEACH_TROUSER,NMMZOKOL LONG,Name it,1299,1299,https://www.zalando.nl/name-it-long-shorts-camp-zwemshorts-hot-coral-na884c047-h11.html,https://img01.ztat.net/article/spp-media-p1/dda1dce78271496d8ba6214e1b8923e4/d8783fb755cb4acfa66a2ce243488378.jpg?imwidth=600&filter=packshot,927
PI922O09R-C11,T-shirt print - mottled grey,MEN,T_SHIRT_TOP,T-shirt print,Pier One,999,749,https://www.zalando.nl/pier-one-t-shirt-print-mottled-grey-pi922o09r-c11.html,https://img01.ztat.net/article/spp-media-p1/7a3585233aa53d1da31127fab633224e/78308f94c26c4706a3c528657cbb5ade.jpg?imwidth=600&filter=packshot,928
PI922S038-A11,PLAIN SKATER HOODY - Hoodie - white,MEN,PULLOVER,PLAIN SKATER HOODY,Pier One,2499,2249,https://www.zalando.nl/pier-one-sweater-white-pi922s038-a11.html,https://img01.ztat.net/article/spp-media-p1/f885fc68c1434aa286454123ce4ff149/3bb653f86ac04cfd8b3150d88e525ddd.jpg?imwidth=600&filter=packshot,929
PI922Q06B-Q13,2 PACK - Trui - black,MEN,PULLOVER,2 PACK,Pier One,3499,2809,https://www.zalando.nl/pier-one-2-pack-trui-black-pi922q06b-q13.html,https://img01.ztat.net/article/spp-media-p1/8d11dd1ad6f836bc84458a088ffc37ae/8734a667699e468ebb89189aafa90312.jpg?imwidth=600&filter=packshot,930
YO121001I-Q11,T-shirt print - black,ALL,T_SHIRT_TOP,T-shirt print,YOURTURN,1499,1279,https://www.zalando.nl/yourturn-t-shirt-print-black-yo121001i-q11.html,https://img01.ztat.net/article/spp-media-p1/e5e48c6f7ce53e3c9c693b161cf3ac82/589a0d1948454d6bb09738bc0efff2e0.jpg?imwidth=600&filter=packshot,931
V1021I0KD-Q11,VIRIL  - Vest - black,WOMEN,CARDIGAN,VIRIL,Vila,2999,2109,https://www.zalando.nl/vila-vest-black-v1021i0kd-q11.html,https://img01.ztat.net/article/spp-media-p1/0f8894e02b424e74a973d2773c7aac78/1439a167a54d4de5a1988cf475ef9b20.jpg?imwidth=600&filter=packshot,932
GS121N0BU-K12,LYNN MID SUPER SKINNY  - Jeans Skinny Fit - faded blue,WOMEN,TROUSER,LYNN MID SUPER SKINNY,G-Star,9995,6995,https://www.zalando.nl/g-star-lynn-mid-super-skinny-jeans-skinny-fit-gs121n0bu-k12.html,https://img01.ztat.net/article/spp-media-p1/7a374d11d9fd3520aec70c03476abddc/7273f90723504976a1d208068fd577a9.jpg?imwidth=600&filter=packshot,933
R0622G03R-K11,LYON - Slim fit jeans - star blue,MEN,TROUSER,LYON,Redefined Rebel,3495,2455,https://www.zalando.nl/redefined-rebel-lyon-jeans-skinny-fit-star-blue-r0622g03r-k11.html,https://img01.ztat.net/article/spp-media-p1/50d4a385d25a4d038db9ead8f1c5db3c/8ce62c851bef4a40b4564442f229c073.jpg?imwidth=600&filter=packshot,934
GS121D0CL-A11,BASE - T-shirt basic - white,WOMEN,T_SHIRT_TOP,BASE,G-Star,2495,2495,https://www.zalando.nl/g-star-base-v-t-wmn-cap-sl-t-shirt-basic-gs121d0cl-a11.html,https://img01.ztat.net/article/spp-media-p1/1324d0ab271e3c798548e958faa37644/c8a17d42ed664d6aa794ea3dbeef0235.jpg?imwidth=600&filter=packshot,935
N1241E1D8-Q11,CLASSIC PANT - Trainingsbroek - black,WOMEN,TROUSER,CLASSIC PANT,Nike Performance,4995,4995,https://www.zalando.nl/nike-performance-classic-pant-trainingsbroek-black-n1241e1d8-q11.html,https://img01.ztat.net/article/spp-media-p1/ad02066d1f2a4f589b25ed3b567e7196/8f48bc6bad074fe287b6cf2c89f6b89d.jpg?imwidth=600&filter=packshot,936
VE121A0N5-Q11,VMKAMMA - Broek - black,WOMEN,TROUSER,VMKAMMA,Vero Moda,2999,2099,https://www.zalando.nl/vero-moda-vmkamma-trainingsbroek-black-ve121a0n5-q11.html,https://img01.ztat.net/article/spp-media-p1/0b74a50dfce242b9a386a97897c76574/50500d7bb89a4a648a8cf0a1e129dcd4.jpg?imwidth=600&filter=packshot,937
EV421D1H5-Q11,Longsleeve - black,WOMEN,T_SHIRT_TOP,Longsleeve,Even&Odd,1799,1619,https://www.zalando.nl/evenandodd-longsleeve-black-ev421d1h5-q11.html,https://img01.ztat.net/article/spp-media-p1/2fc4b96872643a3cba7688b15be30777/66e8b0d453444f14944f823827c76432.jpg?imwidth=600&filter=packshot,938
ON321D1LF-Q12,2er Pack - Top - desert sage/black,WOMEN,T_SHIRT_TOP,2er Pack,ONLY,1499,1204,https://www.zalando.nl/only-onlkira-singlet-2-pack-top-desert-sageblack-on321d1lf-q12.html,https://img01.ztat.net/article/spp-media-p1/6564a9f47bc83918a2a663025ad1b9a6/59c580681cfe454590f3672145a03ba5.jpg?imwidth=600&filter=packshot,939
JY121U04D-Q11,JDYALMOND - Trenchcoat - black,WOMEN,COAT,JDYALMOND,JDY,4499,4499,https://www.zalando.nl/jdy-jdyalmond-trenchcoat-black-jy121u04d-q11.html,https://img01.ztat.net/article/spp-media-p1/8479a4d459f849f0b33a3ed40ff21608/f59f7ebdd66443b7b8a70303c3c12048.jpg?imwidth=600&filter=packshot,940
PUC22S0IS-O11,Hoodie - brown,ALL,PULLOVER,Sweater,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-sweater-brown-puc22s0is-o11.html,https://img01.ztat.net/article/spp-media-p1/f40efd196f864e1db821c26c81113d54/4cea2bb2220b41ba9d64d328311b0ccb.jpg?imwidth=600&filter=packshot,941
V1021D0FS-K19,VIDREAMERS PURE - T-shirt basic - mazarine blue,WOMEN,T_SHIRT_TOP,VIDREAMERS PURE,Vila,1699,1529,https://www.zalando.nl/vila-vidreamers-pure-t-shirt-basic-mazarine-blue-v1021d0fs-k19.html,https://img01.ztat.net/article/spp-media-p1/98d9543f80184060bd673be0fa0b1b29/e6aa553057594f8f9eb9971405fa8a8d.jpg?imwidth=600&filter=packshot,942
NA824A0ER-K11,NITTAX  - Jeans Skinny Fit - dark blue denim,KIDS,TROUSER,NITTAX,Name it,1999,1599,https://www.zalando.nl/name-it-straight-leg-jeans-dark-blue-denim-na824a0er-k11.html,https://img01.ztat.net/article/spp-media-p1/81fbeb0e3ece319487f0a0e6e8c282cd/b1fd68dcf8ab4eb6ba638350bab5e0f0.jpg?imwidth=600&filter=packshot,943
M3I21U0IG-B11,Trenchcoat - beige,WOMEN,COAT,Trenchcoat,Massimo Dutti,16900,16900,https://www.zalando.nl/massimo-dutti-trenchcoat-beige-m3i21u0ig-b11.html,https://img01.ztat.net/article/spp-media-p1/d23353b81ab1497e92598ab52deed58f/6f1e04bc4b5d47128a22dc4a90ccfdc4.jpg?imwidth=600&filter=packshot,944
V1021E0H4-N15,VILUCY - Blouse - four leaf clover,WOMEN,SHIRT,VILUCY,Vila,3499,3499,https://www.zalando.nl/vila-vilucy-blouse-four-leaf-clover-v1021e0h4-n15.html,https://img01.ztat.net/article/spp-media-p1/c5c08a7f7af94b8790f9b2eec8216ddd/82083aec673e42059363d2910ed81868.jpg?imwidth=600&filter=packshot,945
ON321D2H1-Q11,ONLMEYA - Longsleeve - black,WOMEN,T_SHIRT_TOP,ONLMEYA,ONLY,2199,2199,https://www.zalando.nl/only-onlmeya-longsleeve-black-on321d2h1-q11.html,https://img01.ztat.net/article/spp-media-p1/4ffcb27376504697b2033a933e438330/3242d6247dcb4128b630d78ba42a59f9.jpg?imwidth=600&filter=packshot,946
DOG81J01W-Q11,KINABALU - Bikinitop - black,WOMEN,BIKINI_TOP,KINABALU,DORINA,2195,2195,https://www.zalando.nl/dorina-kinabalu-bikinitop-black-dog81j01w-q11.html,https://img01.ztat.net/article/spp-media-p1/43d98fe91f494324ad71d63635fbe1dc/430a9b599dc241258608d16581c5f6cf.jpg?imwidth=600&filter=packshot,947
NI122O0RO-A11,GRAPHIC TEE - T-shirt print - white,MEN,T_SHIRT_TOP,GRAPHIC TEE,Nike Sportswear,2995,2995,https://www.zalando.nl/nike-sportswear-graphic-tee-t-shirt-print-white-ni122o0ro-a11.html,https://img01.ztat.net/article/spp-media-p1/a9e4b781a4ab486c82b7a11e5dc41e32/79b58c13383a4d998a9bd244c0602336.jpg?imwidth=600&filter=packshot,948
LE221D07J-Q11,THE PERFECT TEE - T-shirt print - black,WOMEN,T_SHIRT_TOP,THE PERFECT TEE,Levi's®,2995,2995,https://www.zalando.nl/levisr-the-perfect-tee-t-shirt-print-le221d07j-q11.html,https://img01.ztat.net/article/spp-media-p1/37518e89cea33e9daf580d5f30e833c1/cd882b8ac4404b139e43353efb442a5e.jpg?imwidth=600&filter=packshot,949
JJ621A003-K11,POPPY - Broek - blue iolite,WOMEN,TROUSER,POPPY,JJXX,2995,2995,https://www.zalando.nl/jjxx-regular-pant-broek-blue-iolite-jj621a003-k11.html,https://img01.ztat.net/article/spp-media-p1/8c4c0e4876ad4e9e8f62a38f34ecaa6c/ff91d9c39ca8424dacc8ddfffde349b9.jpg?imwidth=600&filter=packshot,950
LE221S02S-K13,HIGH WAISTED MOM - Jeansshort - amazing,WOMEN,TROUSER,HIGH WAISTED MOM,Levi's®,4995,3995,https://www.zalando.nl/levis-high-waisted-mom-jeansshort-amazing-le221s02s-k13.html,https://img01.ztat.net/article/spp-media-p1/a8980334b2e349999b77f2f22d158c5f/08f8ed6955db4511b9c258b88665ff9a.jpg?imwidth=600&filter=packshot,951
NOU22S01I-Q11,TOUR HOOD - Sweater - black,MEN,PULLOVER,TOUR HOOD,Nominal,3495,2635,https://www.zalando.nl/nominal-tour-hood-hoodie-black-nou22s01i-q11.html,https://img01.ztat.net/article/spp-media-p1/57079a2a25b23e999c57059b1cad95f4/01d13a510d4543958cdfbac89fe30a64.jpg?imwidth=600&filter=packshot,952
NER22S009-N11,CORE HOOD - Hoodie - khaki,MEN,PULLOVER,CORE HOOD,Newport Bay Sailing Club,2495,1995,https://www.zalando.nl/newport-bay-sailing-club-core-hood-sweater-khaki-ner22s009-n11.html,https://img01.ztat.net/article/spp-media-p1/acfd94bec3f034269a451c8e4dd30940/7956ad25e47144d9bd099facc3c0aaa6.jpg?imwidth=600&filter=packshot,953
C1R41E061-Q11,CONTOURING YOGA FLARE - Legging - black,WOMEN,TROUSER,CONTOURING YOGA FLARE,Cotton On Body,3295,2645,https://www.zalando.nl/cotton-on-body-contouring-yoga-flare-legging-black-c1r41e061-q11.html,https://img01.ztat.net/article/spp-media-p1/c493c08f7abf4cd6a42b26b5f86ae73b/4180cf3edf9e4ec587066790ca57667f.jpg?imwidth=600&filter=packshot,954
JJ621D009-C11,T-shirt basic - brindle,WOMEN,T_SHIRT_TOP,T-shirt basic,JJXX,1695,1695,https://www.zalando.nl/jjxx-t-shirt-basic-brindle-jj621d009-c11.html,https://img01.ztat.net/article/spp-media-p1/fcdbe61f67394726ac5a60a25271ab24/e40d60004ea34e4d9abf35fc465f419a.jpg?imwidth=600&filter=packshot,955
EV421B08S-Q11,A-lijn rok - black,WOMEN,SKIRT,Minirok,Even&Odd,1699,1529,https://www.zalando.nl/evenandodd-minirok-black-ev421b08s-q11.html,https://img01.ztat.net/article/spp-media-p1/d70c51a653b7335fb1befe67f1466466/c176aec025194a308f043f3605d1dd6f.jpg?imwidth=600&filter=packshot,956
THC22S013-K11,WHYLIE - Sweater met rits - denim blue,MEN,CARDIGAN,WHYLIE,Threadbare,4999,1999,https://www.zalando.nl/threadbare-hoodie-met-rits-denim-blue-thc22s013-k11.html,https://img01.ztat.net/article/spp-media-p1/d322d79155ac472bb255c85926eeea15/62aad2fd91f443c2bc1e764c19e8c3f1.jpg?imwidth=600&filter=packshot,957
AN621C1OC-K11,Etui-jurk - dark blue,WOMEN,DRESS,Jerseyjurk,Anna Field,3999,3999,https://www.zalando.nl/anna-field-jerseyjurk-dark-blue-an621c1oc-k11.html,https://img01.ztat.net/article/spp-media-p1/333815e483094852b72d51ec5bf0edd4/bae7ed5bb661428f8bfcb7e2efb335bc.jpg?imwidth=600&filter=packshot,958
VE121I1S1-M14,VMLEA LS NOOS - Vest - desert sage,WOMEN,CARDIGAN,VMLEA LS NOOS,Vero Moda,2199,1769,https://www.zalando.nl/vero-moda-vmlea-vneck-cuff-cardigan-vest-desert-sage-ve121i1s1-m14.html,https://img01.ztat.net/article/spp-media-p1/cd86c6c4fb2c41188277bfcf8b6a0fb3/cf245370701944e99a9a9cfc104aca00.jpg?imwidth=600&filter=packshot,959
Y0121A07M-M11,YASVICTORIA WIDE PANT - Broek - greener pastures,WOMEN,TROUSER,YASVICTORIA WIDE PANT,YAS,4499,4499,https://www.zalando.nl/yas-yasvictoria-wide-pant-broek-y0121a07m-m11.html,https://img01.ztat.net/article/spp-media-p1/4c2e8df88e10368e9e2f5d55a608d027/fd94d03b04fd487cb023038eba77feae.jpg?imwidth=600&filter=packshot,960
ON321E2M7-M11,ONLDITSY  - Blouse - seagrass aop/dot leo,WOMEN,SHIRT,ONLDITSY,ONLY,2699,2699,https://www.zalando.nl/only-onlditsy-blouse-seagrass-aopdot-leo-on321e2m7-m11.html,https://img01.ztat.net/article/spp-media-p1/d1f45e27fe6345baa9a582d3d6c71062/8460bfb8e4c746d3b3b98d12798fbf01.jpg?imwidth=600&filter=packshot,961
EL922O02Q-A11,VOODOO - T-shirt print - white,MEN,T_SHIRT_TOP,VOODOO,Ellesse,2495,2495,https://www.zalando.nl/ellesse-voodoo-t-shirt-print-white-el922o02q-a11.html,https://img01.ztat.net/article/spp-media-p1/e77a4a5bb2f735bb857b7d48eb25330b/4852d93763554e9280a5c940e0cfea12.jpg?imwidth=600&filter=packshot,962
AN621D0W2-B11,Longsleeve - mottled beige,WOMEN,PULLOVER,Longsleeve,Anna Field,2299,1849,https://www.zalando.nl/anna-field-longsleeve-mottled-beige-an621d0w2-b11.html,https://img01.ztat.net/article/spp-media-p1/e601902d9c78348d8f9cb73128e7fa61/5236143c352d4f1c8edea3830a42d45e.jpg?imwidth=600&filter=packshot,963
EV421D1UG-Q11,Longsleeve - black/white,WOMEN,T_SHIRT_TOP,Longsleeve,Even&Odd,1599,1284,https://www.zalando.nl/evenandodd-longsleeve-blackwhite-ev421d1ug-q11.html,https://img01.ztat.net/article/spp-media-p1/4f8731561ba947bfa74ace7c5a6ae588/1dd8755464934bd08ce56a4af00d41db.jpg?imwidth=600&filter=packshot,964
C7422T02B-K11,ELHAM  - Korte jassen - navy,MEN,COAT,ELHAM,Cars Jeans,6995,5595,https://www.zalando.nl/cars-jeans-elham-korte-jassen-navy-c7422t02b-k11.html,https://img01.ztat.net/article/spp-media-p1/3783ab6882d54abfb94140c41320bfbc/7a1a5d3111d14f05b03429e612cc9dbb.jpg?imwidth=600&filter=packshot,965
PUC21D1SM-A11,BASIC - T-shirt basic - white,WOMEN,T_SHIRT_TOP,BASIC,PULL&BEAR,999,999,https://www.zalando.nl/pullandbear-t-shirt-basic-white-puc21d1sm-a11.html,https://img01.ztat.net/article/spp-media-p1/6e5c31a350814cfabccacfcbbad27fed/63a9399d0e704e398c13000ff5d91134.jpg?imwidth=600&filter=packshot,966
LE221N083-K18,720 HIRISE SUPER SKINNY - Jeans Skinny Fit - eclipse center,WOMEN,TROUSER,720 HIRISE SUPER SKINNY,Levi's®,10995,8795,https://www.zalando.nl/levis-720-hirise-super-skinny-jeans-skinny-fit-eclipse-center-le221n083-k18.html,https://img01.ztat.net/article/spp-media-p1/59864743068640b7bfe8d40658233e51/8e2594d6c67b40f7b8e73d798526260b.jpg?imwidth=600&filter=packshot,967
ON321B0ZB-K11,Jeansrok - medium blue denim,WOMEN,SKIRT,Jeansrok,ONLY,3999,3999,https://www.zalando.nl/only-jeansrok-medium-blue-denim-on321b0zb-k11.html,https://img01.ztat.net/article/spp-media-p1/517b0743ec854b71a1a2d3049f1995ec/8a4be2c9039241f98763096f12063d9c.jpg?imwidth=600&filter=packshot,968
TO122O02W-Q11,NEW STRETCH TEE C-NECK - T-shirt basic - flag black,MEN,T_SHIRT_TOP,NEW STRETCH TEE C-NECK,Tommy Hilfiger,3995,3995,https://www.zalando.nl/tommy-hilfiger-slim-fit-t-shirt-basic-flag-black-to122o02w-q11.html,https://img01.ztat.net/article/spp-media-p1/93d7d3f85b724f47a958fcd768293baf/65c007fea4d34f7db2017e99cb5872cc.jpg?imwidth=600&filter=packshot,969
AD121A0FS-Q11,ADICOLOR JOGGER PANTS - Trainingsbroek - black,WOMEN,TROUSER,ADICOLOR JOGGER PANTS,adidas Originals,5495,4395,https://www.zalando.nl/adidas-originals-trainingsbroek-black-ad121a0fs-q11.html,https://img01.ztat.net/article/spp-media-p1/d97bb22bbe2e356a9aca52c8ca02bf5c/884709dbaf68426a8f2b639d6fb7bb31.jpg?imwidth=600&filter=packshot,970
M9121C5G7-Q11,NATURE - Blousejurk - zwart,WOMEN,DRESS,NATURE,Mango,3999,2999,https://www.zalando.nl/mango-jurk-zwart-m9121c5g7-q11.html,https://img01.ztat.net/article/spp-media-p1/e797583435ab40eda151bd074649be20/d830ee0adb6345a694937c5655f99a97.jpg?imwidth=600&filter=packshot,971
KIJ23L04N-Q11,COLLEGE  - Bomberjacks - black,KIDS,COAT,COLLEGE,Kids ONLY,3999,3999,https://www.zalando.nl/kids-only-bomberjacks-black-kij23l04n-q11.html,https://img01.ztat.net/article/spp-media-p1/0a945b14a33d485e9a1d1cd1b2c527d7/1b004437bef4477688eed08c4ae336fc.jpg?imwidth=600&filter=packshot,972
VE121N0A2-K11,VMSOPHIA  - Jeans Skinny Fit - medium blue,WOMEN,TROUSER,VMSOPHIA,Vero Moda,3499,2449,https://www.zalando.nl/vero-moda-vmsophia-jeans-skinny-fit-medium-blue-ve121n0a2-k11.html,https://img01.ztat.net/article/spp-media-p1/0906ba7c700738698e7bc2a207401e21/f29ae56737634fd1aebd6db5f61efef4.jpg?imwidth=600&filter=packshot,973
V1021E0IQ-A11,VISTASIA - Blouse - cloud dancer,WOMEN,SHIRT,VISTASIA,Vila,2999,2999,https://www.zalando.nl/vila-vistasia-blouse-v1021e0iq-a11.html,https://img01.ztat.net/article/spp-media-p1/2ae980f85e3643db87f33b085583b55b/b4d7f6ec28504cc3bce2bd72e54bf4a0.jpg?imwidth=600&filter=packshot,974
PE321N01T-Q11,PCSKIN WEAR  - Broek - black,WOMEN,TROUSER,PCSKIN WEAR,Pieces,2499,2009,https://www.zalando.nl/pieces-jeans-skinny-fit-black-pe321n01t-q11.html,https://img01.ztat.net/article/spp-media-p1/225887f333933f5e9d51d19b13eca5f9/b4571f97b08649c288d817b675a4f0aa.jpg?imwidth=600&filter=packshot,975
THC22T00F-N11,THBCHAMPION - Winterjas - khaki,MEN,COAT,THBCHAMPION,Threadbare,9999,4499,https://www.zalando.nl/threadbare-winterjas-khaki-thc22t00f-n11.html,https://img01.ztat.net/article/spp-media-p1/cf5c428531453a2c87c914b3f525ead5/b15644ac72884bbc8168ddc105d8c41a.jpg?imwidth=600&filter=packshot,976
ON321N11E-K11,ONLCORAL SUPERLOW - Jeans Skinny Fit - dark blue denim,WOMEN,TROUSER,ONLCORAL SUPERLOW,ONLY,3999,3199,https://www.zalando.nl/only-onlcoral-superlow-jeans-skinny-fit-dark-blue-denim-on321n11e-k11.html,https://img01.ztat.net/article/spp-media-p1/0f0bf195a31631b699365a3d6fcd5cf3/6dda800e08564496b13d08c936a90282.jpg?imwidth=600&filter=packshot,977
M9121I2CB-C11,ANITA - Trui - pastelroze,WOMEN,PULLOVER,ANITA,Mango,2999,2999,https://www.zalando.nl/mango-trui-pastelroze-m9121i2cb-c11.html,https://img01.ztat.net/article/spp-media-p1/e89f8f1e6daf4198bfbd922ea5500dfc/3706c0826a724dc1a215058ffd82783f.jpg?imwidth=600&filter=packshot,978
TO722D0EQ-K12,Overhemd - black iris blue,MEN,SHIRT,Overhemd,TOM TAILOR DENIM,2999,2999,https://www.zalando.nl/tom-tailor-denim-casual-overhemd-black-iris-blue-to722d0eq-k12.html,https://img01.ztat.net/article/spp-media-p1/112661f3436b3b848ed786d59b3f21f1/f98c2ac956f34085818324f4e27c078e.jpg?imwidth=600&filter=packshot,979
PUC21N0GP-K11,TOUR  - Slim fit jeans - royal blue,WOMEN,TROUSER,TOUR,PULL&BEAR,2599,2599,https://www.zalando.nl/pullandbear-tour-slim-fit-jeans-royal-blue-puc21n0gp-k11.html,https://img01.ztat.net/article/spp-media-p1/0e75711880924c12aaeda11817884247/520e40c0109d4b46912aaf718d227b8e.jpg?imwidth=600&filter=packshot,980
PE321G012-K16,PCBOSS  - Blazer - clematis blue,WOMEN,JACKET,PCBOSS,Pieces,3999,3999,https://www.zalando.nl/pieces-pcboss-blazer-clematis-blue-pe321g012-k16.html,https://img01.ztat.net/article/spp-media-p1/b7b9cb2a16a646f0ac19ad6ca0ef507d/b853303ac81c4938b900d84285a451f0.jpg?imwidth=600&filter=packshot,981
AN621T01T-Q11,Jumpsuit - black/multi coloured/orange,WOMEN,ONE_PIECE_SUIT,Jumpsuit,Anna Field,3999,3999,https://www.zalando.nl/anna-field-jumpsuit-blackmulti-colouredorange-an621t01t-q11.html,https://img01.ztat.net/article/spp-media-p1/b5ec9b43d83d40139aecd60f5f07504a/30f5429574654b3295fa07d073e79ec9.jpg?imwidth=600&filter=packshot,982
JA222O3IF-A11,JORCALIFLO TEE CREW NECK BIG & TALL - T-shirt print - white,MEN,T_SHIRT_TOP,JORCALIFLO TEE CREW NECK BIG & TALL,Jack & Jones,1799,1619,https://www.zalando.nl/jack-and-jones-jorcaliflo-tee-crew-neck-big-and-tall-t-shirt-print-white-ja222o3if-a11.html,https://img01.ztat.net/article/spp-media-p1/96d2ec843e7c4aa3855fe57d662ef849/9a91fc85ef434f4999cf4539dd187c31.jpg?imwidth=600&filter=packshot,983
LE221N05T-Q11,720 HIRISE SUPER SKINNY - Jeans Skinny Fit - black galaxy,WOMEN,TROUSER,720 HIRISE SUPER SKINNY,Levi's®,9995,6995,https://www.zalando.nl/levisr-jeans-skinny-fit-black-galaxy-le221n05t-q11.html,https://img01.ztat.net/article/spp-media-p1/300e99f4f9f53b9e99ce20043f4d19fd/dca084a5e07549969ccb08650ea6947c.jpg?imwidth=600&filter=packshot,984
SO281I000-K11,PANTS BAND  - Bikinibroekje - navy,WOMEN,BEACH_TROUSER,PANTS BAND,s.Oliver,2799,2799,https://www.zalando.nl/soliver-red-label-band-bikinibroekje-so281i000-k11.html,https://img01.ztat.net/article/spp-media-p1/3118f963365f32488ad57c1392390b42/e868f24f311c4430bc19fa0b8bce5e81.png?imwidth=600&filter=packshot,985
M9121C5J4-H11,CINEMA - Jurk - orange pastel,WOMEN,DRESS,CINEMA,Mango,6999,6999,https://www.zalando.nl/mango-jurk-orange-pastel-m9121c5j4-h11.html,https://img01.ztat.net/article/spp-media-p1/4d0aff4154974e9fa529b4676ed1bdc0/2746616261bd4293bb9a753f95c2172c.jpg?imwidth=600&filter=packshot,986
JY121G03F-B11,NOOS - Halflange jas - chateau gray,WOMEN,JACKET,NOOS,JDY,2999,2099,https://www.zalando.nl/jdy-jdygeggo-treats-blazer-chateau-gray-jy121g03f-b11.html,https://img01.ztat.net/article/spp-media-p1/92afd917a81c318f9e794f32a7539d11/6d21f50cfb7a4ed781e4f5578352c735.jpg?imwidth=600&filter=packshot,987
ON321G1G5-M11,ONLLANA BERRY OVERSIZE - Blazer - alhambra,WOMEN,JACKET,ONLLANA BERRY OVERSIZE,ONLY,4999,4999,https://www.zalando.nl/only-onllana-blazer-alhambra-on321g1g5-m11.html,https://img01.ztat.net/article/spp-media-p1/96a4689612824523bf5d66f5c800fc60/e580a8d61de6496d9ee8c5ab3d229ed3.jpg?imwidth=600&filter=packshot,988
ONA21N00X-K12,CARTHUNDER PUSH UP - Jeans Skinny Fit - dark blue denim,WOMEN,TROUSER,CARTHUNDER PUSH UP,ONLY Carmakoma,2999,2409,https://www.zalando.nl/only-carmakoma-carthunder-push-up-jeans-skinny-fit-ona21n00x-k12.html,https://img01.ztat.net/article/spp-media-p1/6a54e18ae4513408b2cb6dc2cf0304f7/24ab262283b44bf29c63db6bd95a798d.jpg?imwidth=600&filter=packshot,989
